title,url,lat,lng,leadtext,content
KKL Luzern Culture- and Convention Centre,https://www.myswitzerland.com/en-ch/experiences/kkl-luzern-culture-and-convention-centre-1/,47.05117,8.30935,"The Lucerne Culture and Convention Centre is located right on the shore of the stunning Lake Lucerne. There are 19 different areas for congresses, meetings, conferences and cultural events available in the building designed by French architect Jean Nouvel. 500 national and international events in the fields of culture, business, science and education are held annually at KKL Luzern, and they delight around 500,000 visitors per year with their unique combination of culture, convention and cuisine. With its location right by Lucerne train station, KKL is ideally connected to other cities in Switzerland and internationally via Zurich Airport.",GroupsKKL LuzernEuropaplatz 16005 LuzernSwitzerlandPhone+41 (0)41 226 79 50Fax +41 (0)41 226 70 71guestservices@kkl-luzern.chkkl-luzern.chShow RouteFree Wi-Fi availableMicrophone availableProjection facilities availableSimultaneous translation equipment availableFree Wi-Fi availableMicrophone on requestProjection facilities availableSimultaneous translation equipment on requestFree Wi-Fi availableMicrophone on requestProjection facilities availableSimultaneous translation equipment on requestFree Wi-Fi availableMicrophone on requestProjection facilities availableSimultaneous translation equipment on requestFree Wi-Fi availableMicrophone on requestProjection facilities on requestSimultaneous translation equipment on requestFree Wi-Fi availableMicrophone on requestProjection facilities on requestSimultaneous translation equipment on requestFree Wi-Fi availableMicrophone on requestProjection facilities on requestSimultaneous translation equipment on requestFree Wi-Fi availableMicrophone on requestProjection facilities on requestSimultaneous translation equipment on requestFree Wi-Fi availableMicrophone on requestProjection facilities on requestSimultaneous translation equipment on requestFree Wi-Fi availableMicrophone on requestProjection facilities on requestSimultaneous translation equipment on requestFree Wi-Fi availableMicrophone on requestProjection facilities on requestSimultaneous translation equipment on requestFree Wi-Fi availableMicrophone availableProjection facilities availableSimultaneous translation equipment availableFree Wi-Fi availableMicrophone availableProjection facilities availableSimultaneous translation equipment on requestFree Wi-Fi availableMicrophone availableProjection facilities availableSimultaneous translation equipment availableFree Wi-Fi availableMicrophone availableProjection facilities availableSimultaneous translation equipment on request
Chapel Bridge and Water Tower,https://www.myswitzerland.com/en-ch/experiences/chapel-bridge-and-water-tower/,47.05117,8.30935,"Lucerne's landmark is considered to be Europe's oldest covered bridge. It was built in the 14th century and was originally a part of the city fortifications. The pictorial panels, which were incorporated in the 17th century, contain scenes of Swiss history as well as the Lucerne's history.","2 to 4 hours (half day)14+ yearsOutdoorCulture, Education, UrbanLuzern Tourismus AGZentralstrasse 56002 LuzernSwitzerlandPhone+41 (0)41 227 17 17luzern@luzern.comluzern.comShow Route"
Diavolezza,https://www.myswitzerland.com/en-ch/experiences/diavolezza-1/,46.49398,9.90192,"An impressive view from Piz Palü across the Bellavista to Piz Bernina. Six kilometres before the Bernina Pass, the cable car climbs up on the right to this glacier viewpoint at almost 3,000 metres above sea level.","All year4 to 8 hours (full day)10 to 13 years, 14+ yearsChildren, Families, Groups, Individual, CouplesOutdoorNature, RelaxBergsteigerschule PontresinaVia Maistra 1637504 PontresinaSwitzerlandPhone+41 (0)81 842 82 82info@bergsteiger-pontresina.chbergsteiger-pontresina.chFacebookShow Route"
Veysonnaz,https://www.myswitzerland.com/en-ch/destinations/veysonnaz/,46.19599,7.33775,"Veysonnaz is a mountain village typical of the Valais canton, situated on a slope above Sion, with beautiful views over the Rhone valley and to the Bernese Alps. The hiking area extends right up to the high peaks of the Valais Alps. In winter, Veysonnaz forms part of the ""Four Valleys"" skiing area, with over 400 km of prepared slopes.","The little resort of Veysonnaz, located at about 1200 m, is 13 kilometres by road from Sion, the capital of the canton of Valais. Far below is the broad Rhone valley, and opposite, the northern chain of the Valais Alps, with the wide glaciers of the Plaine Morte. To the west, you can see as far as the bend in the valley where Martigny is situated.Veysonnaz combines a modern tourist infrastructure with its original village features and the authentic way of life of the upland and alpine economy. Taking the cows up the mountain in June and the (bloodless) cow fights between the naturally combative Eringer (Hérens) cows of the Valais are traditions that are still alive and well here.As soon as the snow comes, Veysonnaz becomes a winter sports paradise. World Cup races take place on the ""Piste de l'Ours"" above Veysonnaz. The huge ""Four Valleys"" skiing area stretches from Veysonnaz and the adjacent Les Collons / Thyon 2000, taking in Nendaz and Mont Fort (3330 m), and extending as far as Verbier and La Tzoumaz, opening up no fewer than 410 km of slopes and 95 lifts for skiers of all abilities. Naturally, there are winter sports schools for children and adults, as well as lots of alternative winter activities for non-skiers.There are about 300 km of footpath in the area around Veysonnaz, and there are also opportunities for more challenging tours in the high mountains. The walks take you through unspoilt nature: in Veysonnaz, the flora and fauna and grazed pastureland are all protected. The ""Bisse de Vex"", a traditional open irrigation channel (""Suone"") typical of the Valais and dating from the 15th century, has been extensively restored for 12 kilometres of its length and now the water is flowing again. These ""Suonen"" give some idea of the concerns local people had about water, and nowadays provide pleasant walks with no great differences in altitude, but mostly with fantastic views.For families with children aged between 4 and 8, in the peak summer season there is a children's entertainment programme provided every day in the ""Bears' Club"". Older children can meet up in the ""Sun + Fun Club""."
The Earth Pyramids of Euseigne,https://www.myswitzerland.com/en-ch/experiences/the-earth-pyramids-of-euseigne/,46.18041,7.40475,"Euseigne lies in Val d'Hérens, a side valley of the Rhône, near the world's highest dam, the Grande Dixence. The earth pyramids of Euseigne are one of Switzerland's most important geological sights and are protected monuments.","2 to 4 hours (half day)10 to 13 years, 14+ yearsOutdoorNatureVal d'Hérens TourismePar Evolène-RégionPlace du Clos-Lombard 61983 EvolèneSwitzerlandPhone+41 (0)27 283 40 00marketing@valdherens.chvaldherens.chShow Route"
Grande Dixence Dam,https://www.myswitzerland.com/en-ch/experiences/grande-dixence-dam/,46.18041,7.40475,"The Grande Dixence, the world's highest gravity dam, collects melting water from 35 Valaisian glaciers in the region surrounding Zermatt and leading up to Val d’Hérens. The dam is a visitor attraction and also the starting point for mountain hikes.","May - October2 to 4 hours (half day)6 to 9 years, 10 to 13 years, 14+ yearsGroups, Individual, CouplesOutdoorEducation, ActiveGerman, English, French, Italian1 - 40Grande Dixence SARue des Creusets 411951 SionSwitzerlandPhone+41 (0)27 328 43 11grande-dixence.chShow Route"
Val d'Hérens,https://www.myswitzerland.com/en-ch/destinations/val-dherens/,46.18041,7.40475,"Val d’Hérens (Eringer Valley) stretches from the Rhone Valley near Sitten to the foot of Dent Blanche, Dent d'Hérens, Mont Collon and Mont Blanc de Cheilon. Centuries-old villages with their typical dwellings lean against steep slopes.","The gate to Val d'Hérens (Eringer Valley) is formed by the famous earth pyramids of Euseigne, steep stone towers crowned with rock boulders. Past the gate, the cauldron-like, green high-altitude valley comes into view. Framed by a superb peak crown, the mighty Dent Blanche towers over it in all its glittering glory. Val d'Hérens with its charming mountain villages such as Evolène, Les Haudères or Arolla, preserves the old Valaisian traditions.The large dam wall of the Grande Dixence, at 285 meters the world’s highest dam wall, is located in the side valley of Val d'Hérémence. It is made up of 6 million cubic meters of concrete. At its base, it is as broad as the Cheops Pyramid and twice as high and voluminous. The dam holds 400 million cubic meters of water, producing 1600 million kilowatt hours of electricity.Les Collons Thyon 2000, a relatively small, modern winter sport resort, is above the Rhone Valley. This winter sport station connects to the large skiing area “Les 4 Vallées” situated in the neighboring valleys (Verbier). Thyon 2000 is a popular family skiing area, as are the slopes of the Mont-Noble above Nax on the opposite side of Val d'Hèrens.The two ski resorts Evolène and Arolla lie deeper in the valley. Their skiing areas are found at nearly 3000 meters. Especially Arolla with its higher pistes is considered to be snow-assured. Cross-country skiers explore the area on 35 kilometers of Nordic tracks. Heliskiing, torch and moonlight skiing, winter hiking, ice climbing, toboggan runs and ice-skating complete the offering. Arolla is also the starting point for extensive ski tours in the region of the Valaisian High Route.Evolène is one of the Valaisian villages defined by great ambiance and authenticity. It has numerous block buildings with several floors. No less than 250 kilometers of hiking paths and more than 100 kilometers of mountainbike trails surround the village in the center of the valley. Arolla, at the back of the valley, is a place of tranquility in the midst of Swiss pine forests and an imposing glacial world. It is the starting point for extensive mountain and climbing tours."
Malvaglia cable car experience,https://www.myswitzerland.com/en-ch/experiences/malvaglia-cable-car-experience/,46.4137,8.97992,"A truly scenic and architecturally historic jewel. The Malvaglia-Dagro cable car offers access to a landscape in which cultural, scenic, sporting and relaxation aspects all come together.","OTR Bellinzonese e Alto Ticino, Sede Valle di Blenio6718 OlivoneSwitzerlandPhone+41 (0)91 872 14 87Fax +41 (0)91 872 15 12blenio@bellinzonese-altoticino.chbellinzonaevalli.chShow Route"
Discover the Prosciutto dell’Alpe Piora on the alp,https://www.myswitzerland.com/en-ch/experiences/discover-the-prosciutto-dellalpe-piora-on-the-alp/,46.52863,8.61004,"A unique experience is waiting for you at Alp Piora: be enchanted by the traditions of alpine life and the secrets of its famous specialities. After a hike along the Lago Ritom nature trail, you and the master butchers of Ticinella (Rapelli SA) will discover the exclusive Prosciutto dell’Alpe Piora and the maturation cellar where the raw ham is gradually refined by the aromas of the high mountains. The visit is rounded off with an aperitif of typical Ticino specialities and wines.","June - September2 to 4 hours (half day)GroupsGerman, Italian, French10 - 40Rapelli SA - TicinellaVia Laveggio 136855 StabioSwitzerlandPhone+41 (0)91 640 73 45marketing@rapelli.comticinella.comShow Route"
Evolène - A sports via ferrata,https://www.myswitzerland.com/en-ch/experiences/evolene-a-sports-via-ferrata/,46.11334,7.49573,"A sports via ferrata in the French style, with very steep, compact rock with a few slightly overhanging passages and an airy traverse. Short walk-in (marked); the via ferrata comprises several sections, and there is a possible exit point at the end of each section.",Evolène Région TourismeCase postale 801983 EvolèneSwitzerlandPhone+41 (0)27 283 40 00Fax +41 (0)27 283 40 01info@evolene-region.chevolene-region.chShow Route
Caroline Frey on the farm,https://www.myswitzerland.com/en-ch/experiences/caroline-frey-on-the-farm/,46.18041,7.40475,"The mountain pastures and farms in the Valais seem to carry the history of the Alps in their very core. The blizzards, blossoming spring flowers, the quiet of the barn, ruminating cows and the sweet smell of hay.  ","Active, Adventure, Nature, RelaxVal d'HérensRue Principale 131982 EuseigneSwitzerlandPhone+41 (0)27 281 28 15Fax +41 (0)27 281 28 17info@valdherens.chvaldherens.chShow Route"
Unterwasser,https://www.myswitzerland.com/en-ch/destinations/unterwasser/,47.19714,9.30752,"Nestled between the mighty Säntis massif and the seven Churfirsten peaks, the resorts of Alt St. Johann, Unterwasser and Wildhaus are among the highest-lying municipalities in Toggenburg. Eastern Switzerland's largest winter sports area is just one hour from the airport and Zurich.","Children's hearts start beating faster at the Toggenburg holiday paradise, located in the eastern part of Switzerland. The resorts Wildhaus, Unterwasser and Alt St. Johann go to great lengths to ensure their guests - youngsters and adults alike - feel comfortable and happy.You will find the largest winter sports resort in eastern Switzerland only one hour away from the airport and Zurich. 17 ski lift systems and cable railways will ease your ascent into the widely varied skiing and snowboarding area up to a height of 2262 metres above sea level. There you will find over 60 km of pistes waiting to be explored. One particularly memorable experience is skiing on the Sellamatt under the full moon.And anyone looking for relaxation away from the slopes can enjoy 50 km of groomed and marked winter rambling paths as well as 42 km of wonderfully laid out cross-country ski trails. You can also savour the peace and wonders of nature on a snowshoe tour through the snow-covered winter landscape. And if you find even this too energetic, then you can sit back and have yourself spoiled in one of our welcoming restaurants.A dense network of hiking trails covers the region. Among the trails is the multiple-day Toggenburg Mountain Tour extending for 87 kilometers from Wildhaus to Wil. Shorter theme-trails such as the Sound Trail, the Thur Trail, the Chnobel Path, or the Saga Trail invite you to discover Toggenburg by foot. A barefoot walk on the educational moor trail around the high moor of Rietbach near Krummenau lets you discover rare plants and is balm for body and soul.The hilly topography attracts mountainbikers as well. For these, Toggenburg offers 20 sign-posted routes, between 13 and 44 kilometers long. Numerous mountain lakes (Gräppelensee, Schönenbodensee and the Schwendi Lakes) attract swimmers.Fascinating natural experience world for the whole family: Donkey rides, lama trekking, wildlife observation, hikes in search of fungi, sound trail and well prepared paths for prams. Practical offers such as kid’s material for rent, babysitting service and toy library. Creative kid’s program with animation and Snowland for young skiers and snowboarders in winter."
